campaign_id,audience,impressions,ad_type,date,spend,actions
82e4e182-1e4d-415f-be17-7c24bd8799fd,NV_orange_24-29,8240,photo,2017-06-21,790,"[{""H"": 25, ""action"": ""clicks""}]"
82f07bea-92ea-45ab-ac94-d28e06ae75bc,WA_white_48-53,3736,photo,2017-06-21,785,"[{""H"": 45, ""action"": ""noise""}, {""E"": 16, ""action"": ""noise""}, {""K"": 76, ""action"": ""views""}, {""A"": 26, ""action"": ""noise""}]"
82f07bea-92ea-45ab-ac94-d28e06ae75bc,WA_white_48-53,3736,video,2017-06-14,659,"[{""A"": 98, ""action"": ""conversions""}, {""E"": 35, ""action"": ""clicks""}, {""F"": 65, ""action"": ""clicks""}, {""G"": 81, ""action"": ""conversions""}, {""J"": 99, ""action"": ""conversions""}]"
82f2d3da-e633-4144-98b1-c9cc69fb8a6c,OR_green_51-56,7192,photo,2017-06-18,783,"[{""A"": 98, ""action"": ""noise""}, {""B"": 39, ""action"": ""junk""}, {""A"": 40, ""action"": ""junk""}, {""D"": 20, ""action"": ""conversions""}, {""A"": 30, ""action"": ""noise""}]"
82f2d3da-e633-4144-98b1-c9cc69fb8a6c,OR_green_51-56,7192,video,2017-06-20,427,"[{""G"": 92, ""action"": ""noise""}, {""A"": 74, ""action"": ""views""}, {""A"": 22, ""action"": ""views""}, {""C"": 12, ""action"": ""junk""}]"
82f8cb50-fa2d-4acd-bc1d-dac39064e468,ID_pink_18-23,11210,photo,2017-06-17,830,"[{""H"": 79, ""action"": ""junk""}, {""J"": 89, ""action"": ""clicks""}, {""K"": 84, ""action"": ""junk""}, {""E"": 16, ""action"": ""junk""}]"
82f8cb50-fa2d-4acd-bc1d-dac39064e468,ID_pink_18-23,11210,video,2017-06-18,950,"[{""A"": 59, ""action"": ""junk""}, {""B"": 60, ""action"": ""clicks""}, {""H"": 90, ""action"": ""conversions""}, {""B"": 53, ""action"": ""noise""}]"
82ff1803-04d1-433d-9064-7c48d89424f8,SC_brown_48-53,7176,video,2017-06-21,639,"[{""J"": 81, ""action"": ""junk""}]"
830a60d4-e055-4d52-b2fa-f5ec037c19c4,DC_blue_51-56,3491,video,2017-06-18,968,"[{""A"": 7, ""action"": ""clicks""}]"
830a60d4-e055-4d52-b2fa-f5ec037c19c4,DC_blue_51-56,3491,photo,2017-06-20,7,"[{""K"": 87, ""action"": ""noise""}, {""C"": 74, ""action"": ""junk""}, {""A"": 72, ""action"": ""junk""}]"
8315ea24-1f5a-4866-a920-c7195696d3a9,AZ_white_24-29,7437,video,2017-06-15,891,"[{""K"": 47, ""action"": ""clicks""}]"
8324bdcd-494c-47a3-b784-4f9bacb91408,ID_purple_57-62,10888,photo,2017-06-18,658,"[{""K"": 36, ""action"": ""noise""}, {""B"": 85, ""action"": ""conversions""}]"
832ccf12-6968-4477-a711-9df5b599f1b4,WA_orange_54-59,19650,photo,2017-06-20,850,"[{""A"": 32, ""action"": ""junk""}]"
832f457b-578b-4b24-bd65-5330ee1194af,MN_white_27-32,3360,video,2017-06-18,620,"[{""C"": 93, ""action"": ""conversions""}, {""C"": 49, ""action"": ""junk""}, {""E"": 69, ""action"": ""conversions""}, {""B"": 51, ""action"": ""clicks""}, {""G"": 68, ""action"": ""noise""}]"
8331859f-c082-4313-9d2d-71aea3cbbc01,OH_brown_24-29,3097,photo,2017-06-21,823,"[{""H"": 12, ""action"": ""clicks""}, {""F"": 22, ""action"": ""clicks""}, {""B"": 58, ""action"": ""clicks""}, {""K"": 82, ""action"": ""conversions""}, {""D"": 55, ""action"": ""noise""}]"
8331e614-e916-46d6-88e0-e9ecfbdae3e0,AR_purple_18-23,12289,photo,2017-06-23,111,"[{""H"": 15, ""action"": ""conversions""}, {""F"": 72, ""action"": ""noise""}, {""D"": 72, ""action"": ""clicks""}, {""A"": 50, ""action"": ""views""}, {""K"": 34, ""action"": ""conversions""}]"
8331e614-e916-46d6-88e0-e9ecfbdae3e0,AR_purple_18-23,12289,photo,2017-06-15,437,"[{""K"": 5, ""action"": ""views""}, {""B"": 17, ""action"": ""views""}, {""J"": 93, ""action"": ""junk""}, {""B"": 82, ""action"": ""views""}, {""E"": 38, ""action"": ""noise""}]"
8331e614-e916-46d6-88e0-e9ecfbdae3e0,AR_purple_18-23,12289,video,2017-06-16,860,"[{""K"": 31, ""action"": ""conversions""}, {""H"": 4, ""action"": ""conversions""}, {""C"": 96, ""action"": ""clicks""}]"
8344738d-afcd-43bf-b24c-b2c580ef5dc5,NY_black_54-59,2593,photo,2017-06-20,415,"[{""B"": 42, ""action"": ""views""}]"
8358caaf-c4a6-493e-96c4-6a9f5c057852,NV_green_30-35,562,photo,2017-06-20,11,"[{""B"": 23, ""action"": ""noise""}, {""H"": 91, ""action"": ""junk""}]"
8358caaf-c4a6-493e-96c4-6a9f5c057852,NV_green_30-35,562,photo,2017-06-17,366,"[{""H"": 58, ""action"": ""clicks""}, {""H"": 90, ""action"": ""views""}, {""K"": 58, ""action"": ""conversions""}, {""D"": 30, ""action"": ""noise""}]"
835e1912-766b-45eb-8e6e-f620fadbbd48,CA_orange_51-56,9794,photo,2017-06-20,573,"[{""E"": 25, ""action"": ""views""}, {""E"": 47, ""action"": ""noise""}, {""J"": 46, ""action"": ""junk""}, {""G"": 72, ""action"": ""noise""}]"
836644d3-d0cc-427a-86d1-ffd1ee0f74ac,AL_purple_30-35,4523,video,2017-06-16,403,"[{""D"": 38, ""action"": ""noise""}, {""E"": 65, ""action"": ""noise""}, {""A"": 16, ""action"": ""junk""}, {""E"": 90, ""action"": ""conversions""}, {""D"": 51, ""action"": ""junk""}]"
836644d3-d0cc-427a-86d1-ffd1ee0f74ac,AL_purple_30-35,4523,photo,2017-06-15,242,"[{""B"": 5, ""action"": ""junk""}, {""B"": 35, ""action"": ""clicks""}, {""C"": 20, ""action"": ""conversions""}, {""C"": 28, ""action"": ""noise""}, {""C"": 90, ""action"": ""clicks""}]"
836644d3-d0cc-427a-86d1-ffd1ee0f74ac,AL_purple_30-35,4523,photo,2017-06-16,442,"[{""B"": 85, ""action"": ""clicks""}, {""D"": 32, ""action"": ""noise""}, {""B"": 12, ""action"": ""views""}]"
836ce3ad-01dc-4689-97a7-1c2ef190da80,MS_green_21-26,715,video,2017-06-17,910,"[{""J"": 70, ""action"": ""junk""}, {""D"": 2, ""action"": ""noise""}, {""E"": 80, ""action"": ""views""}, {""F"": 92, ""action"": ""junk""}]"
836ce3ad-01dc-4689-97a7-1c2ef190da80,MS_green_21-26,715,video,2017-06-19,663,"[{""A"": 18, ""action"": ""conversions""}, {""G"": 68, ""action"": ""junk""}, {""F"": 95, ""action"": ""noise""}, {""B"": 60, ""action"": ""clicks""}, {""H"": 10, ""action"": ""conversions""}]"
8379950f-e3a9-4bb5-a036-6f32a6e25040,ME_purple_30-35,7213,video,2017-06-22,387,"[{""E"": 24, ""action"": ""noise""}, {""H"": 99, ""action"": ""views""}, {""F"": 72, ""action"": ""views""}, {""A"": 64, ""action"": ""noise""}]"
8379950f-e3a9-4bb5-a036-6f32a6e25040,ME_purple_30-35,7213,photo,2017-06-16,935,"[{""A"": 20, ""action"": ""noise""}, {""J"": 47, ""action"": ""noise""}, {""H"": 99, ""action"": ""junk""}]"
8379950f-e3a9-4bb5-a036-6f32a6e25040,ME_purple_30-35,7213,video,2017-06-16,2,"[{""D"": 36, ""action"": ""clicks""}]"
8379950f-e3a9-4bb5-a036-6f32a6e25040,ME_purple_30-35,7213,photo,2017-06-21,501,"[{""B"": 82, ""action"": ""noise""}, {""F"": 23, ""action"": ""clicks""}]"
8381642e-7411-495d-91e6-7e812535783b,NE_orange_27-32,13400,video,2017-06-18,609,"[{""K"": 68, ""action"": ""views""}, {""F"": 56, ""action"": ""views""}, {""H"": 8, ""action"": ""views""}, {""F"": 83, ""action"": ""views""}]"
83895e44-25b9-4874-9e68-b8be0190a0ca,KY_brown_27-32,7173,video,2017-06-17,960,"[{""D"": 23, ""action"": ""junk""}, {""E"": 87, ""action"": ""junk""}, {""B"": 97, ""action"": ""junk""}]"
83895e44-25b9-4874-9e68-b8be0190a0ca,KY_brown_27-32,7173,photo,2017-06-22,540,"[{""B"": 99, ""action"": ""conversions""}, {""K"": 31, ""action"": ""noise""}]"
83920d82-4e24-4d87-86ca-f83a438aec24,MO_pink_30-35,3438,photo,2017-06-18,640,"[{""A"": 31, ""action"": ""clicks""}, {""J"": 80, ""action"": ""junk""}, {""A"": 74, ""action"": ""conversions""}]"
83a4de2c-2c71-46bd-a253-be7fb16ffbad,UT_pink_33-38,8590,photo,2017-06-17,0,"[{""A"": 24, ""action"": ""conversions""}, {""J"": 85, ""action"": ""noise""}, {""F"": 18, ""action"": ""noise""}]"
83a4de2c-2c71-46bd-a253-be7fb16ffbad,UT_pink_33-38,8590,photo,2017-06-20,450,"[{""K"": 56, ""action"": ""clicks""}, {""F"": 70, ""action"": ""views""}, {""G"": 37, ""action"": ""conversions""}, {""C"": 51, ""action"": ""noise""}]"
83bb6e0f-8e84-4075-9e73-2619a14a049e,OK_green_51-56,984,video,2017-06-16,57,"[{""G"": 49, ""action"": ""conversions""}, {""B"": 58, ""action"": ""clicks""}, {""H"": 47, ""action"": ""views""}, {""K"": 95, ""action"": ""clicks""}, {""D"": 72, ""action"": ""clicks""}]"
83c58a69-0e72-430f-854c-8d32dc843c3a,CO_purple_36-41,587,photo,2017-06-14,73,"[{""F"": 12, ""action"": ""clicks""}]"
83c58a69-0e72-430f-854c-8d32dc843c3a,CO_purple_36-41,587,video,2017-06-19,944,"[{""F"": 35, ""action"": ""conversions""}, {""B"": 20, ""action"": ""conversions""}, {""H"": 46, ""action"": ""conversions""}, {""H"": 11, ""action"": ""conversions""}, {""K"": 31, ""action"": ""noise""}]"
83e2056d-76e5-4064-a209-bd241283eb0d,IA_purple_42-47,3513,video,2017-06-14,254,"[{""C"": 12, ""action"": ""clicks""}]"
83e2056d-76e5-4064-a209-bd241283eb0d,IA_purple_42-47,3513,video,2017-06-23,851,"[{""H"": 12, ""action"": ""noise""}, {""J"": 36, ""action"": ""clicks""}, {""K"": 91, ""action"": ""junk""}]"
83f40cb4-6875-43bc-8b81-fcdef0c29811,NY_green_21-26,13123,photo,2017-06-23,59,"[{""D"": 28, ""action"": ""noise""}, {""K"": 25, ""action"": ""views""}, {""C"": 50, ""action"": ""clicks""}]"
83f40cb4-6875-43bc-8b81-fcdef0c29811,NY_green_21-26,13123,photo,2017-06-21,471,"[{""K"": 64, ""action"": ""clicks""}, {""K"": 20, ""action"": ""conversions""}, {""J"": 8, ""action"": ""junk""}]"
842856c6-28e5-489d-87ef-9225b1ed8160,MS_orange_60-65,4048,photo,2017-06-15,345,"[{""C"": 36, ""action"": ""noise""}]"
84298288-632e-4e65-a8b4-185b42da3803,HI_blue_45-50,9232,photo,2017-06-22,981,"[{""K"": 56, ""action"": ""views""}, {""E"": 20, ""action"": ""noise""}, {""A"": 72, ""action"": ""views""}, {""H"": 36, ""action"": ""views""}]"
8439a17b-0438-4d46-a416-2801136edcaf,VT_red_24-29,16084,video,2017-06-19,510,"[{""G"": 31, ""action"": ""noise""}, {""E"": 12, ""action"": ""junk""}, {""J"": 34, ""action"": ""views""}]"
8439a17b-0438-4d46-a416-2801136edcaf,VT_red_24-29,16084,video,2017-06-15,392,"[{""B"": 97, ""action"": ""junk""}]"
8441d1c3-3df9-4730-a91c-866e7ed6bd73,NJ_purple_33-38,20509,video,2017-06-17,143,"[{""J"": 19, ""action"": ""noise""}]"
847b8339-1b1d-4443-9214-96d379345b13,KS_orange_33-38,6819,video,2017-06-14,167,"[{""J"": 55, ""action"": ""clicks""}, {""J"": 18, ""action"": ""junk""}, {""K"": 66, ""action"": ""junk""}, {""F"": 53, ""action"": ""junk""}]"
847c1b73-1df9-40ff-bfc6-f609967b15b9,MD_purple_54-59,2903,video,2017-06-17,248,"[{""E"": 49, ""action"": ""views""}, {""F"": 76, ""action"": ""clicks""}]"
847c1b73-1df9-40ff-bfc6-f609967b15b9,MD_purple_54-59,2903,video,2017-06-15,945,"[{""J"": 2, ""action"": ""junk""}]"
847d1738-9db5-445a-8760-fa5c0e224fbe,TN_purple_33-38,296,video,2017-06-19,678,"[{""J"": 15, ""action"": ""noise""}]"
847e2c49-1854-4a1f-8aa9-5617287c65e6,MD_pink_39-44,11026,video,2017-06-21,241,"[{""K"": 60, ""action"": ""views""}, {""C"": 46, ""action"": ""junk""}, {""A"": 44, ""action"": ""junk""}]"
847e2c49-1854-4a1f-8aa9-5617287c65e6,MD_pink_39-44,11026,photo,2017-06-19,460,"[{""J"": 50, ""action"": ""noise""}, {""A"": 62, ""action"": ""conversions""}, {""H"": 33, ""action"": ""conversions""}, {""C"": 75, ""action"": ""views""}, {""J"": 63, ""action"": ""junk""}]"
848ac433-8a5a-4b58-a37c-0e7a4b46fcbf,GA_brown_42-47,308,photo,2017-06-18,290,"[{""B"": 54, ""action"": ""clicks""}, {""A"": 95, ""action"": ""noise""}]"
84999456-1459-4d36-b95b-ff2393bf05d9,KY_brown_45-50,2661,photo,2017-06-14,159,"[{""H"": 70, ""action"": ""noise""}]"
849a5e9c-a77a-44bc-8d87-0ca5cc3dafe7,UT_pink_21-26,2584,photo,2017-06-17,513,"[{""E"": 47, ""action"": ""conversions""}, {""F"": 25, ""action"": ""noise""}, {""K"": 36, ""action"": ""noise""}, {""A"": 60, ""action"": ""noise""}]"
849a5e9c-a77a-44bc-8d87-0ca5cc3dafe7,UT_pink_21-26,2584,photo,2017-06-16,718,"[{""K"": 55, ""action"": ""conversions""}, {""H"": 14, ""action"": ""views""}, {""H"": 0, ""action"": ""junk""}, {""J"": 78, ""action"": ""views""}]"
849a5e9c-a77a-44bc-8d87-0ca5cc3dafe7,UT_pink_21-26,2584,video,2017-06-22,351,"[{""D"": 49, ""action"": ""views""}, {""E"": 69, ""action"": ""junk""}, {""D"": 44, ""action"": ""junk""}, {""K"": 87, ""action"": ""views""}]"
84a9a1ec-8cea-4e87-8e18-57d190149bc5,IN_brown_18-23,21990,video,2017-06-14,740,"[{""B"": 84, ""action"": ""conversions""}, {""K"": 7, ""action"": ""junk""}, {""K"": 43, ""action"": ""clicks""}, {""F"": 36, ""action"": ""junk""}]"
84a9a1ec-8cea-4e87-8e18-57d190149bc5,IN_brown_18-23,21990,video,2017-06-18,243,"[{""G"": 22, ""action"": ""junk""}, {""F"": 29, ""action"": ""noise""}]"
84a9a1ec-8cea-4e87-8e18-57d190149bc5,IN_brown_18-23,21990,photo,2017-06-19,398,"[{""J"": 23, ""action"": ""conversions""}]"
84c541aa-36d9-46d7-9ea9-aa3291547332,DC_blue_60-65,4320,video,2017-06-16,795,"[{""J"": 79, ""action"": ""clicks""}, {""J"": 24, ""action"": ""noise""}, {""E"": 73, ""action"": ""noise""}, {""E"": 34, ""action"": ""views""}, {""K"": 37, ""action"": ""clicks""}]"
84d8c8d0-613a-46b0-9735-788d9dc9c4ae,VT_pink_60-65,9776,video,2017-06-17,657,"[{""D"": 85, ""action"": ""clicks""}, {""J"": 52, ""action"": ""noise""}, {""A"": 66, ""action"": ""junk""}, {""A"": 86, ""action"": ""noise""}, {""J"": 43, ""action"": ""clicks""}]"
84dfa34c-5da9-41cb-a6c4-ab1b5595bd71,GA_black_54-59,5056,video,2017-06-18,468,"[{""H"": 29, ""action"": ""noise""}]"
84dfa34c-5da9-41cb-a6c4-ab1b5595bd71,GA_black_54-59,5056,video,2017-06-21,914,"[{""C"": 63, ""action"": ""noise""}, {""G"": 2, ""action"": ""conversions""}]"
84f1cc7b-486f-49f1-8a61-65a44948ab9c,KS_pink_42-47,8665,photo,2017-06-22,424,"[{""F"": 16, ""action"": ""views""}, {""B"": 68, ""action"": ""noise""}]"
84f1cc7b-486f-49f1-8a61-65a44948ab9c,KS_pink_42-47,8665,video,2017-06-22,457,"[{""B"": 87, ""action"": ""views""}, {""H"": 81, ""action"": ""noise""}, {""D"": 54, ""action"": ""noise""}]"
84f5bc42-926a-49c5-89e9-f7374dfd1ff6,AL_brown_36-41,9759,photo,2017-06-15,247,"[{""G"": 6, ""action"": ""clicks""}, {""F"": 66, ""action"": ""conversions""}, {""C"": 9, ""action"": ""views""}]"
84f5bc42-926a-49c5-89e9-f7374dfd1ff6,AL_brown_36-41,9759,video,2017-06-18,691,"[{""K"": 23, ""action"": ""noise""}]"
84fb164f-fb29-4de6-9feb-8a217a521d6a,MO_red_51-56,8195,photo,2017-06-20,945,"[{""C"": 62, ""action"": ""noise""}]"
84fb164f-fb29-4de6-9feb-8a217a521d6a,MO_red_51-56,8195,photo,2017-06-21,787,"[{""C"": 94, ""action"": ""junk""}, {""E"": 94, ""action"": ""clicks""}]"
8502a12f-749a-4e40-83d5-5d91ca65e787,NV_pink_21-26,8182,photo,2017-06-23,462,"[{""J"": 53, ""action"": ""conversions""}, {""C"": 18, ""action"": ""views""}, {""B"": 0, ""action"": ""junk""}, {""C"": 55, ""action"": ""views""}, {""B"": 5, ""action"": ""views""}]"
8502a12f-749a-4e40-83d5-5d91ca65e787,NV_pink_21-26,8182,photo,2017-06-18,927,"[{""F"": 13, ""action"": ""clicks""}, {""J"": 48, ""action"": ""junk""}, {""K"": 58, ""action"": ""clicks""}, {""G"": 48, ""action"": ""clicks""}, {""A"": 86, ""action"": ""clicks""}]"
8502a12f-749a-4e40-83d5-5d91ca65e787,NV_pink_21-26,8182,video,2017-06-15,402,"[{""K"": 24, ""action"": ""noise""}]"
850e8a01-6cf7-4854-abe1-8eccd452ba19,HI_red_63-68,1716,photo,2017-06-16,847,"[{""H"": 43, ""action"": ""views""}, {""B"": 44, ""action"": ""junk""}, {""A"": 71, ""action"": ""clicks""}, {""K"": 65, ""action"": ""noise""}, {""A"": 97, ""action"": ""noise""}]"
85279db5-7420-459b-98ac-675a34c9dcc0,GA_orange_18-23,228,photo,2017-06-16,618,"[{""A"": 9, ""action"": ""clicks""}, {""B"": 95, ""action"": ""junk""}, {""J"": 15, ""action"": ""views""}]"
853cae66-0928-4145-9eb7-53fa3343fee3,ND_black_48-53,19598,video,2017-06-14,122,"[{""F"": 54, ""action"": ""views""}, {""H"": 29, ""action"": ""conversions""}, {""A"": 27, ""action"": ""conversions""}]"
85433476-b774-4b2f-a462-2659362bcc96,VA_black_39-44,315,photo,2017-06-17,201,"[{""A"": 73, ""action"": ""junk""}, {""F"": 71, ""action"": ""conversions""}]"
85531bfe-3e12-407a-b7d5-1b689233d650,MN_orange_51-56,8236,photo,2017-06-20,926,"[{""B"": 46, ""action"": ""noise""}, {""D"": 55, ""action"": ""junk""}, {""F"": 88, ""action"": ""clicks""}, {""B"": 95, ""action"": ""clicks""}, {""F"": 12, ""action"": ""clicks""}]"
85541f54-52d6-4415-bc45-cada8971d7bd,KS_brown_30-35,6318,video,2017-06-19,121,"[{""K"": 81, ""action"": ""views""}, {""G"": 52, ""action"": ""noise""}, {""B"": 11, ""action"": ""junk""}]"
85541f54-52d6-4415-bc45-cada8971d7bd,KS_brown_30-35,6318,video,2017-06-15,689,"[{""C"": 77, ""action"": ""clicks""}, {""G"": 64, ""action"": ""noise""}, {""A"": 74, ""action"": ""junk""}, {""F"": 74, ""action"": ""conversions""}]"
85541f54-52d6-4415-bc45-cada8971d7bd,KS_brown_30-35,6318,video,2017-06-20,385,"[{""A"": 41, ""action"": ""junk""}, {""B"": 51, ""action"": ""clicks""}, {""C"": 68, ""action"": ""junk""}, {""A"": 23, ""action"": ""noise""}, {""K"": 78, ""action"": ""conversions""}]"
855f5700-01a8-4c19-8890-73bc2d62bb3d,PA_black_18-23,9264,photo,2017-06-23,77,"[{""G"": 67, ""action"": ""conversions""}, {""K"": 64, ""action"": ""conversions""}]"
855f5700-01a8-4c19-8890-73bc2d62bb3d,PA_black_18-23,9264,video,2017-06-15,209,"[{""E"": 74, ""action"": ""conversions""}, {""A"": 95, ""action"": ""conversions""}, {""B"": 42, ""action"": ""noise""}]"
856c435c-2dd1-42dd-ad40-b4d3c24d99d9,RI_green_42-47,1471,photo,2017-06-21,943,"[{""A"": 47, ""action"": ""views""}]"
856c435c-2dd1-42dd-ad40-b4d3c24d99d9,RI_green_42-47,1471,photo,2017-06-15,457,"[{""B"": 82, ""action"": ""junk""}, {""D"": 85, ""action"": ""views""}]"
856c435c-2dd1-42dd-ad40-b4d3c24d99d9,RI_green_42-47,1471,video,2017-06-17,651,"[{""A"": 35, ""action"": ""conversions""}, {""J"": 29, ""action"": ""conversions""}, {""K"": 95, ""action"": ""conversions""}]"
856d3a71-39d4-40d2-9429-aa2ea0ec2bbd,PA_red_51-56,2143,photo,2017-06-20,302,"[{""K"": 14, ""action"": ""junk""}, {""D"": 83, ""action"": ""conversions""}, {""H"": 58, ""action"": ""conversions""}, {""D"": 45, ""action"": ""clicks""}, {""J"": 41, ""action"": ""clicks""}]"
8573fd2f-c640-4fd3-9669-76d53e1480d9,OH_pink_39-44,1893,video,2017-06-19,808,"[{""F"": 3, ""action"": ""junk""}, {""F"": 9, ""action"": ""junk""}, {""K"": 72, ""action"": ""conversions""}, {""C"": 28, ""action"": ""noise""}]"
8573fd2f-c640-4fd3-9669-76d53e1480d9,OH_pink_39-44,1893,photo,2017-06-23,57,"[{""D"": 57, ""action"": ""views""}, {""B"": 62, ""action"": ""junk""}, {""G"": 71, ""action"": ""junk""}]"
8573fd2f-c640-4fd3-9669-76d53e1480d9,OH_pink_39-44,1893,video,2017-06-17,797,"[{""J"": 2, ""action"": ""clicks""}, {""E"": 94, ""action"": ""noise""}, {""G"": 74, ""action"": ""noise""}]"
8573fd2f-c640-4fd3-9669-76d53e1480d9,OH_pink_39-44,1893,photo,2017-06-15,520,"[{""D"": 87, ""action"": ""views""}, {""E"": 63, ""action"": ""junk""}, {""K"": 95, ""action"": ""conversions""}, {""C"": 83, ""action"": ""views""}, {""A"": 15, ""action"": ""views""}]"
8573fd2f-c640-4fd3-9669-76d53e1480d9,OH_pink_39-44,1893,photo,2017-06-18,797,"[{""F"": 1, ""action"": ""junk""}, {""G"": 91, ""action"": ""views""}, {""B"": 6, ""action"": ""views""}, {""C"": 57, ""action"": ""conversions""}]"
8573fd2f-c640-4fd3-9669-76d53e1480d9,OH_pink_39-44,1893,photo,2017-06-14,160,"[{""J"": 84, ""action"": ""clicks""}, {""A"": 33, ""action"": ""conversions""}]"
857e4c6e-37dc-4893-bd66-5a69d7c63666,GA_pink_36-41,7338,photo,2017-06-19,654,"[{""J"": 34, ""action"": ""junk""}, {""F"": 74, ""action"": ""views""}, {""K"": 54, ""action"": ""conversions""}, {""E"": 85, ""action"": ""clicks""}]"
857e4c6e-37dc-4893-bd66-5a69d7c63666,GA_pink_36-41,7338,video,2017-06-19,739,"[{""C"": 93, ""action"": ""junk""}, {""A"": 0, ""action"": ""junk""}, {""G"": 82, ""action"": ""noise""}, {""J"": 26, ""action"": ""noise""}, {""F"": 71, ""action"": ""views""}]"
858fad86-e9d2-48c5-9fc3-76804caff611,AL_pink_60-65,25155,photo,2017-06-19,296,"[{""J"": 83, ""action"": ""conversions""}, {""B"": 77, ""action"": ""junk""}, {""G"": 6, ""action"": ""junk""}, {""A"": 24, ""action"": ""clicks""}, {""B"": 7, ""action"": ""noise""}]"
858fad86-e9d2-48c5-9fc3-76804caff611,AL_pink_60-65,25155,video,2017-06-15,553,"[{""G"": 46, ""action"": ""conversions""}, {""A"": 30, ""action"": ""conversions""}, {""H"": 50, ""action"": ""views""}, {""B"": 81, ""action"": ""junk""}, {""H"": 68, ""action"": ""conversions""}]"
85b4a00f-3799-4e18-b5e4-ab572285546e,OK_green_54-59,12863,photo,2017-06-21,943,"[{""D"": 18, ""action"": ""views""}, {""A"": 8, ""action"": ""views""}]"
85b4a00f-3799-4e18-b5e4-ab572285546e,OK_green_54-59,12863,photo,2017-06-19,655,"[{""E"": 4, ""action"": ""views""}]"
85b4a00f-3799-4e18-b5e4-ab572285546e,OK_green_54-59,12863,photo,2017-06-14,405,"[{""E"": 78, ""action"": ""noise""}]"
85c2375a-f163-42c8-b73d-1facd5233cc9,MO_purple_48-53,14506,video,2017-06-15,813,"[{""C"": 9, ""action"": ""clicks""}, {""K"": 94, ""action"": ""clicks""}, {""C"": 49, ""action"": ""conversions""}, {""J"": 4, ""action"": ""clicks""}]"
85c2375a-f163-42c8-b73d-1facd5233cc9,MO_purple_48-53,14506,photo,2017-06-20,176,"[{""K"": 6, ""action"": ""conversions""}, {""A"": 12, ""action"": ""conversions""}, {""J"": 37, ""action"": ""conversions""}, {""H"": 5, ""action"": ""junk""}]"
85c2a007-44aa-43b7-870f-4269c9f07f91,KY_pink_45-50,5719,photo,2017-06-19,246,"[{""B"": 30, ""action"": ""noise""}]"
85c2a007-44aa-43b7-870f-4269c9f07f91,KY_pink_45-50,5719,photo,2017-06-23,416,"[{""G"": 81, ""action"": ""views""}, {""E"": 98, ""action"": ""views""}, {""F"": 98, ""action"": ""views""}]"
85d69143-d84e-4fae-a7f0-a62746af013d,OR_orange_24-29,12802,photo,2017-06-19,192,"[{""F"": 81, ""action"": ""views""}, {""J"": 71, ""action"": ""clicks""}]"
85d69143-d84e-4fae-a7f0-a62746af013d,OR_orange_24-29,12802,video,2017-06-23,364,"[{""E"": 76, ""action"": ""clicks""}, {""G"": 4, ""action"": ""noise""}, {""K"": 81, ""action"": ""views""}, {""J"": 99, ""action"": ""views""}, {""A"": 64, ""action"": ""clicks""}]"
85dbba5f-e980-415f-94f2-d601bd75e559,NY_red_33-38,6527,video,2017-06-21,523,"[{""F"": 35, ""action"": ""clicks""}, {""C"": 61, ""action"": ""conversions""}, {""B"": 1, ""action"": ""noise""}, {""H"": 22, ""action"": ""clicks""}]"
85dc01dd-72ae-4ced-b99e-3cc30d842efc,KS_red_18-23,140,photo,2017-06-19,141,"[{""J"": 76, ""action"": ""views""}, {""H"": 61, ""action"": ""conversions""}, {""C"": 74, ""action"": ""clicks""}]"
85dc01dd-72ae-4ced-b99e-3cc30d842efc,KS_red_18-23,140,photo,2017-06-23,445,"[{""H"": 97, ""action"": ""views""}]"
85dc01dd-72ae-4ced-b99e-3cc30d842efc,KS_red_18-23,140,photo,2017-06-15,768,"[{""H"": 33, ""action"": ""noise""}, {""G"": 55, ""action"": ""clicks""}, {""B"": 44, ""action"": ""junk""}]"
85ea13bd-78d1-45a9-8ba5-dec3ef81793f,CA_green_39-44,9067,video,2017-06-14,645,"[{""G"": 98, ""action"": ""clicks""}, {""E"": 93, ""action"": ""clicks""}, {""J"": 50, ""action"": ""clicks""}, {""D"": 17, ""action"": ""views""}]"
85ebfc81-908a-4fbd-bbb9-25462f8c6c40,MI_green_36-41,2625,photo,2017-06-15,876,"[{""G"": 50, ""action"": ""junk""}, {""A"": 77, ""action"": ""junk""}, {""B"": 91, ""action"": ""conversions""}, {""H"": 97, ""action"": ""clicks""}]"
85ff41f2-3f40-491a-8bcc-cb38ceac9c15,NC_purple_30-35,15724,video,2017-06-19,727,"[{""H"": 9, ""action"": ""noise""}]"
85ff41f2-3f40-491a-8bcc-cb38ceac9c15,NC_purple_30-35,15724,video,2017-06-18,962,"[{""C"": 71, ""action"": ""clicks""}, {""K"": 79, ""action"": ""views""}, {""E"": 68, ""action"": ""noise""}, {""G"": 59, ""action"": ""clicks""}, {""A"": 96, ""action"": ""noise""}]"
860579cc-13bd-4f74-9210-9cbc41d7f8fd,AR_red_30-35,16193,photo,2017-06-17,201,"[{""D"": 73, ""action"": ""clicks""}, {""G"": 90, ""action"": ""clicks""}, {""H"": 20, ""action"": ""views""}, {""B"": 1, ""action"": ""noise""}, {""F"": 12, ""action"": ""conversions""}]"
860579cc-13bd-4f74-9210-9cbc41d7f8fd,AR_red_30-35,16193,photo,2017-06-16,25,"[{""A"": 69, ""action"": ""clicks""}]"
